-0.210000	-0.550000	0.000000	0.000000	23.000000	0.020198	-0.325119	-0.073725	-0.031254	0.504552	0.114838	41.353036
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.020727	-0.330990	-0.075045	-0.031230	0.504538	0.114831	41.353036
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.019310	-0.304830	-0.069117	-0.031238	0.504533	0.114832	41.394936
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.016191	-0.255901	-0.058025	-0.031259	0.504537	0.114831	41.394936
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.012166	-0.193659	-0.044011	-0.031250	0.504539	0.114820	41.394936
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.007972	-0.126767	-0.028849	-0.031245	0.504548	0.114841	41.437572
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.003976	-0.062497	-0.014152	-0.031245	0.504547	0.114840	41.437572
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000563	-0.006452	-0.001507	-0.031233	0.504531	0.114816	41.459300
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.002205	0.037983	0.008515	-0.031250	0.504538	0.114835	41.459300
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.004288	0.069266	0.015538	-0.031251	0.504535	0.114813	41.481456
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.005538	0.087285	0.019416	-0.031252	0.504535	0.114809	41.501924
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.005930	0.093315	0.020772	-0.031242	0.504543	0.114830	41.523088
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.005643	0.089305	0.019934	-0.031246	0.504532	0.114816	41.523088
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.004898	0.077844	0.017428	-0.031243	0.504544	0.114831	41.544588
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.003949	0.061627	0.013919	-0.031258	0.504536	0.114828	41.565892
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.002872	0.043130	0.009874	-0.031249	0.504538	0.114831	41.565892
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.001748	0.024541	0.005737	-0.031256	0.504525	0.114822	41.607768
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000661	0.007704	0.001970	-0.031243	0.504538	0.114832	41.607768
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000303	-0.006124	-0.001107	-0.031248	0.504537	0.114830	41.650712
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000985	-0.016413	-0.003390	-0.031250	0.504534	0.114835	41.650712
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.001471	-0.022978	-0.004946	-0.031242	0.504531	0.114819	41.650712
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.001817	-0.025861	-0.005640	-0.031235	0.504550	0.114842	41.671956
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.001871	-0.025577	-0.005577	-0.031248	0.504550	0.114832	41.694108
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.001646	-0.022999	-0.005139	-0.031249	0.504546	0.114823	41.694108
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.001257	-0.018808	-0.004345	-0.031256	0.504554	0.114827	41.736028
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000846	-0.013882	-0.003353	-0.031248	0.504531	0.114819	41.736028
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000466	-0.008802	-0.002127	-0.031253	0.504542	0.114845	41.736028
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000163	-0.003911	-0.000895	-0.031243	0.504544	0.114831	41.757384
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000077	0.000273	0.000031	-0.031251	0.504540	0.114827	41.757384
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000223	0.003547	0.000682	-0.031239	0.504547	0.114821	41.757384
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000253	0.005831	0.001168	-0.031241	0.504548	0.114832	41.757384
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000400	0.006935	0.001500	-0.031259	0.504528	0.114830	41.757384
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000498	0.007164	0.001558	-0.031245	0.504548	0.114824	41.757384
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000454	0.006722	0.001567	-0.031248	0.504536	0.114845	41.757384
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000404	0.005722	0.001596	-0.031249	0.504544	0.114848	41.869588
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000392	0.004425	0.001423	-0.031257	0.504539	0.114838	41.912536
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000386	0.002855	0.000941	-0.031255	0.504524	0.114818	41.912536
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000270	0.001376	0.000484	-0.031246	0.504540	0.114838	41.912536
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000150	0.000118	0.000056	-0.031254	0.504529	0.114816	41.954420
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000051	-0.000895	-0.000329	-0.031248	0.504537	0.114830	41.954420
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000055	-0.001631	-0.000565	-0.031250	0.504526	0.114822	41.954420
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000088	-0.002037	-0.000676	-0.031254	0.504539	0.114833	41.997372
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000110	-0.002074	-0.000595	-0.031250	0.504539	0.114837	41.997372
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000194	-0.001912	-0.000465	-0.031243	0.504538	0.114834	42.041716
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000256	-0.001535	-0.000381	-0.031247	0.504549	0.114829	42.041716
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000269	-0.001103	-0.000297	-0.031245	0.504538	0.114832	42.041716
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000234	-0.000785	-0.000293	-0.031250	0.504531	0.114816	42.083372
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000158	-0.000455	-0.000341	-0.031249	0.504539	0.114820	42.083372
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000121	-0.000132	-0.000259	-0.031245	0.504535	0.114829	42.083372
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000036	0.000097	-0.000171	-0.031255	0.504534	0.114820	42.126132
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000046	0.000275	-0.000094	-0.031247	0.504536	0.114827	42.126132
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000079	0.000492	0.000008	-0.031251	0.504548	0.114825	42.126132
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000124	0.000552	-0.000048	-0.031251	0.504528	0.114808	42.168016
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000081	0.000603	-0.000091	-0.031242	0.504554	0.114824	42.168016
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000019	0.000726	0.000127	-0.031248	0.504549	0.114843	42.210740
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000014	0.000653	0.000464	-0.031245	0.504540	0.114850	42.210740
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000027	0.000360	0.000482	-0.031249	0.504524	0.114816	42.210740
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000005	0.000095	0.000374	-0.031250	0.504539	0.114836	42.210740
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000102	0.000005	0.000356	-0.031259	0.504543	0.114831	42.210740
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000202	-0.000211	0.000310	-0.031256	0.504519	0.114836	42.210740
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000222	-0.000345	0.000331	-0.031253	0.504543	0.114843	42.210740
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000177	-0.000184	0.000310	-0.031250	0.504553	0.114836	42.210740
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000100	-0.000182	0.000197	-0.031250	0.504524	0.114833	42.301772
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000036	-0.000281	0.000128	-0.031241	0.504534	0.114841	42.323388
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000151	-0.000257	0.000118	-0.031248	0.504536	0.114842	42.366880
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000065	-0.000167	0.000020	-0.031263	0.504541	0.114830	42.366880
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000109	-0.000100	-0.000268	-0.031263	0.504533	0.114812	42.366880
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000149	-0.000093	-0.000407	-0.031252	0.504533	0.114837	42.408744
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000102	-0.000019	-0.000269	-0.031253	0.504542	0.114843	42.408744
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000092	0.000134	-0.000042	-0.031257	0.504546	0.114851	42.408744
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000028	0.000255	0.000028	-0.031247	0.504544	0.114828	42.451556
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000031	0.000162	-0.000141	-0.031255	0.504523	0.114818	42.451556
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000081	0.000058	-0.000184	-0.031246	0.504540	0.114838	42.472844
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000131	0.000127	-0.000061	-0.031252	0.504546	0.114839	42.494676
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000138	0.000150	-0.000086	-0.031250	0.504538	0.114820	42.494676
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000168	0.000138	-0.000150	-0.031246	0.504543	0.114830	42.536024
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000068	0.000034	-0.000252	-0.031264	0.504527	0.114812	42.536024
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000086	-0.000040	-0.000312	-0.031257	0.504544	0.114828	42.536024
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000127	-0.000141	-0.000215	-0.031254	0.504522	0.114829	42.557800
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000123	-0.000248	-0.000107	-0.031254	0.504537	0.114830	42.579568
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000055	-0.000158	-0.000004	-0.031246	0.504544	0.114830	42.622088
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000061	0.000006	0.000030	-0.031245	0.504548	0.114824	42.622088
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000199	0.000124	-0.000073	-0.031239	0.504542	0.114812	42.622088
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000394	0.000174	-0.000071	-0.031230	0.504543	0.114833	42.643276
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000442	0.000160	0.000040	-0.031248	0.504537	0.114828	42.664764
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000276	0.000050	0.000105	-0.031254	0.504531	0.114830	42.664764
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000067	-0.000065	0.000214	-0.031256	0.504534	0.114837	42.664764
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000149	-0.000138	0.000329	-0.031260	0.504533	0.114838	42.664764
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000383	-0.000240	0.000282	-0.031267	0.504526	0.114823	42.733060
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000463	-0.000330	0.000014	-0.031251	0.504528	0.114808	42.733060
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000409	-0.000289	-0.000125	-0.031256	0.504537	0.114832	42.733060
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000185	-0.000061	-0.000045	-0.031232	0.504552	0.114835	42.740276
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000162	0.000190	-0.000037	-0.031233	0.504547	0.114824	42.776696
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000322	0.000348	-0.000088	-0.031245	0.504549	0.114825	42.819432
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000316	0.000354	0.000029	-0.031248	0.504536	0.114845	42.819432
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000253	0.000230	0.000099	-0.031249	0.504535	0.114824	42.819432
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000123	0.000144	0.000090	-0.031256	0.504540	0.114836	42.861252
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000002	-0.000034	0.000063	-0.031251	0.504522	0.114823	42.861252
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000017	-0.000152	0.000064	-0.031239	0.504541	0.114839	42.882888
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000081	-0.000118	0.000111	-0.031243	0.504538	0.114832	42.882888
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000032	-0.000164	-0.000032	-0.031252	0.504529	0.114815	42.904700
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000037	-0.000060	-0.000295	-0.031237	0.504555	0.114809	42.904700
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000037	0.000063	-0.000380	-0.031251	0.504536	0.114827	42.947816
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000052	0.000095	-0.000257	-0.031236	0.504545	0.114832	42.947816
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000008	0.000105	-0.000030	-0.031257	0.504536	0.114842	42.989144
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000182	0.000000	0.000007	-0.031259	0.504531	0.114813	42.989144
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000208	-0.000060	-0.000008	-0.031243	0.504539	0.114834	42.989144
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000130	-0.000068	0.000169	-0.031247	0.504536	0.114840	43.031916
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000031	-0.000108	0.000291	-0.031231	0.504533	0.114834	43.031916
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000188	-0.000069	0.000304	-0.031241	0.504544	0.114832	43.031916
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000192	0.000060	0.000406	-0.031246	0.504546	0.114851	43.073800
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000090	0.000113	0.000246	-0.031254	0.504538	0.114805	43.073800
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000048	0.000121	-0.000070	-0.031240	0.504543	0.114824	43.116724
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000181	0.000152	-0.000158	-0.031229	0.504544	0.114828	43.116724
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000194	-0.000063	-0.000144	-0.031249	0.504512	0.114834	43.116724
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000091	-0.000278	-0.000343	-0.031244	0.504534	0.114798	43.138520
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000038	-0.000225	-0.000460	-0.031244	0.504540	0.114832	43.161172
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000061	-0.000275	-0.000286	-0.031251	0.504519	0.114831	43.161172
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000126	-0.000290	-0.000127	-0.031243	0.504538	0.114832	43.181180
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000129	-0.000223	-0.000021	-0.031246	0.504528	0.114827	43.202492
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000095	-0.000113	0.000123	-0.031240	0.504543	0.114839	43.223864
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000037	-0.000006	0.000241	-0.031242	0.504530	0.114830	43.223864
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000017	-0.000023	0.000283	-0.031244	0.504528	0.114835	43.245652
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000005	-0.000039	0.000371	-0.031242	0.504529	0.114842	43.268008
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000048	0.000029	0.000189	-0.031254	0.504538	0.114805	43.268008
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000141	0.000136	-0.000051	-0.031250	0.504538	0.114828	43.288584
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000035	0.000192	-0.000064	-0.031230	0.504536	0.114831	43.310064
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000126	0.000285	-0.000122	-0.031239	0.504547	0.114821	43.331960
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000000	0.000329	-0.000212	-0.031264	0.504537	0.114822	43.331960
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000051	0.000181	-0.000234	-0.031220	0.504525	0.114825	43.353704
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000236	-0.000050	-0.000287	-0.031240	0.504522	0.114814	43.397280
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000227	-0.000111	-0.000197	-0.031239	0.504541	0.114839	43.397280
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000244	-0.000270	-0.000137	-0.031234	0.504507	0.114812	43.397280
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000104	-0.000489	-0.000268	-0.031257	0.504522	0.114810	43.419292
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000147	-0.000395	-0.000288	-0.031254	0.504538	0.114820	43.441644
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000075	-0.000375	-0.000172	-0.031222	0.504511	0.114826	43.441644
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000031	-0.000338	-0.000110	-0.031246	0.504534	0.114814	43.441644
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000001	-0.000118	-0.000044	-0.031239	0.504535	0.114826	43.441644
-0.210000	-0.550000	0.000000	0.000000	23.000000	0.000022	-0.000012	-0.000097	-0.031238	0.504524	0.114800	43.510400
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000133	0.000170	-0.000075	-0.031263	0.504547	0.114831	43.510400
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000248	0.000528	0.000283	-0.031241	0.504557	0.114848	43.510400
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000363	0.000569	0.000325	-0.031267	0.504522	0.114803	43.518368
-0.210000	-0.550000	0.000000	0.000000	23.000000	-0.000502	0.000659	0.000255	-0.031255	0.504570	0.114835	43.556128
-0.190000	-0.540000	0.000000	0.000000	23.000000	-0.000422	0.000391	0.000198	-0.031247	0.504487	0.114809	43.578020
-0.190000	-0.540000	0.000000	0.000000	23.000000	-0.000222	0.000047	0.000043	-0.031241	0.504550	0.114820	43.578020
-0.190000	-0.550000	0.000000	0.000000	23.000000	-0.000039	0.000005	-0.000168	-0.031246	0.504524	0.114798	43.600036
-0.190000	-0.540000	0.000000	0.000000	23.000000	0.000345	0.000147	-0.000287	-0.031208	0.504573	0.114823	43.642912
-0.170000	-0.550000	0.000000	0.000000	23.000000	0.000565	0.000423	-0.000140	-0.031249	0.504552	0.114829	43.642912
-0.170000	-0.550000	0.000000	0.000000	23.000000	-0.000690	-0.000937	0.000035	-0.031401	0.504359	0.114830	43.642912
-0.160000	-0.550000	0.000000	0.000000	23.000000	-0.001622	-0.001898	0.000121	-0.031262	0.504540	0.114823	43.664672
-0.150000	-0.560000	0.000000	0.000000	23.000000	-0.001313	-0.001248	0.000133	-0.031269	0.504541	0.114823	43.686600
-0.150000	-0.560000	0.000000	0.000000	23.000000	-0.002600	-0.002380	0.000295	-0.031491	0.504297	0.114845	43.686600
-0.140000	-0.560000	0.000000	0.000000	23.000000	-0.003059	-0.003086	0.000374	-0.031243	0.504518	0.114822	43.708412
-0.130000	-0.560000	0.000000	0.000000	23.000000	-0.002059	-0.002677	0.000135	-0.031324	0.504407	0.114807	43.730688
-0.130000	-0.560000	0.000000	0.000000	23.000000	-0.000830	-0.001955	-0.000087	-0.031214	0.504531	0.114818	43.751284
-0.120000	-0.540000	0.000000	0.000000	23.000000	0.001068	-0.000204	-0.000179	-0.031197	0.504554	0.114818	43.773368
-0.120000	-0.540000	0.000000	0.000000	23.000000	0.002279	0.001314	-0.000160	-0.031237	0.504550	0.114828	43.773368
-0.120000	-0.530000	0.000000	0.000000	23.000000	0.002639	0.002144	0.000117	-0.031252	0.504521	0.114853	43.795700
-0.120000	-0.530000	0.000000	0.000000	23.000000	0.001796	0.001686	0.000133	-0.031360	0.504422	0.114804	43.817884
-0.120000	-0.520000	0.000000	0.000000	23.000000	0.001056	0.001348	-0.000052	-0.031248	0.504539	0.114824	43.817884
-0.120000	-0.500000	0.000000	0.000000	23.000000	0.001223	0.001623	-0.000208	-0.031234	0.504523	0.114803	43.860620
-0.120000	-0.490000	0.000000	0.000000	23.000000	0.001385	0.001494	-0.000199	-0.031227	0.504511	0.114837	43.860620
-0.120000	-0.490000	0.000000	0.000000	22.000000	0.001358	0.001298	-0.000073	-0.031237	0.504528	0.114820	43.882384
-0.120000	-0.480000	0.000000	0.000000	22.000000	0.001076	0.001159	-0.000084	-0.031246	0.504531	0.114820	43.882384
-0.110000	-0.480000	0.000000	0.000000	22.000000	0.000723	0.001005	-0.000102	-0.031242	0.504537	0.114817	43.904320
-0.110000	-0.480000	0.000000	0.000000	22.000000	-0.000194	-0.000358	-0.000195	-0.031325	0.504372	0.114808	43.904320
-0.110000	-0.480000	0.000000	0.000000	22.000000	-0.001467	-0.002325	-0.000176	-0.031328	0.504396	0.114827	43.904320
-0.110000	-0.480000	0.000000	0.000000	22.000000	-0.001739	-0.002397	-0.000002	-0.031244	0.504547	0.114829	43.904320
-0.110000	-0.480000	0.000000	0.000000	22.000000	-0.001331	-0.001304	0.000233	-0.031258	0.504535	0.114840	43.973392
-0.110000	-0.480000	0.000000	0.000000	22.000000	-0.001532	-0.001521	0.000190	-0.031334	0.504381	0.114801	43.973392
-0.110000	-0.480000	0.000000	0.000000	22.000000	-0.001260	-0.001544	0.000127	-0.031224	0.504525	0.114836	43.973392
-0.090000	-0.430000	0.000000	0.000000	22.000000	-0.000165	-0.000527	0.000303	-0.031220	0.504515	0.114837	44.018704
-0.090000	-0.430000	0.000000	0.000000	22.000000	0.000489	0.000571	0.000354	-0.031254	0.504559	0.114828	44.018704
-0.090000	-0.420000	0.000000	0.000000	22.000000	0.000874	0.001578	0.000255	-0.031234	0.504546	0.114821	44.040636
-0.090000	-0.410000	0.000000	0.000000	22.000000	0.001327	0.001937	0.000210	-0.031220	0.504519	0.114835	44.062448
-0.090000	-0.410000	0.000000	0.000000	22.000000	0.001628	0.001813	0.000294	-0.031223	0.504513	0.114841	44.062448
-0.090000	-0.400000	0.000000	0.000000	22.000000	0.000717	0.000799	0.000135	-0.031358	0.504415	0.114808	44.105236
-0.090000	-0.400000	0.000000	0.000000	22.000000	-0.000205	0.000022	-0.000272	-0.031253	0.504519	0.114802	44.105236
-0.090000	-0.400000	0.000000	0.000000	22.000000	-0.000131	0.000251	-0.000339	-0.031243	0.504539	0.114839	44.105236
-0.090000	-0.400000	0.000000	0.000000	23.000000	0.000127	0.000312	-0.000219	-0.031226	0.504507	0.114824	44.126840
-0.090000	-0.410000	0.000000	0.000000	23.000000	0.000373	0.000102	-0.000194	-0.031234	0.504505	0.114826	44.148872
-0.080000	-0.410000	0.000000	0.000000	23.000000	0.000309	0.000177	-0.000088	-0.031257	0.504541	0.114833	44.170804
-0.080000	-0.410000	0.000000	0.000000	23.000000	0.000176	0.000596	0.000044	-0.031243	0.504559	0.114832	44.193124
-0.080000	-0.410000	0.000000	0.000000	23.000000	0.000212	0.000625	-0.000021	-0.031235	0.504509	0.114810	44.193124
-0.080000	-0.420000	0.000000	0.000000	23.000000	0.000294	0.000313	-0.000215	-0.031232	0.504518	0.114810	44.213768
-0.070000	-0.420000	0.000000	0.000000	23.000000	0.000278	0.000100	-0.000215	-0.031242	0.504518	0.114829	44.235232
-0.070000	-0.420000	0.000000	0.000000	23.000000	0.000246	-0.000112	-0.000206	-0.031232	0.504513	0.114810	44.235232
-0.060000	-0.420000	0.000000	0.000000	23.000000	0.000113	-0.000109	-0.000031	-0.031253	0.504539	0.114848	44.256952
-0.060000	-0.420000	0.000000	0.000000	23.000000	-0.000765	-0.001127	0.000006	-0.031339	0.504372	0.114799	44.256952
-0.060000	-0.410000	0.000000	0.000000	23.000000	-0.001379	-0.001812	-0.000070	-0.031259	0.504528	0.114830	44.301088
-0.060000	-0.410000	0.000000	0.000000	23.000000	-0.001214	-0.001340	-0.000005	-0.031262	0.504499	0.114817	44.301088
